wwtp_jurisdiction	wwtp_id	reporting_jurisdiction	sample_location	sample_location_specify	key_plot_id	county_names	county_fips	population_served	date_start	date_end	ptc_15d	detect_prop_15d	percentile	sampling_prior	first_sample_date
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-19	2023-09-02	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-20	2023-09-03	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-21	2023-09-04	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-22	2023-09-05	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-23	2023-09-06	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-24	2023-09-07	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-25	2023-09-08	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-26	2023-09-09	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-27	2023-09-10	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-28	2023-09-11	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-29	2023-09-12	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-30	2023-09-13	324649	100	70.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-08-31	2023-09-14	-15	100	60.667	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-01	2023-09-15	34	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-02	2023-09-16	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-03	2023-09-17	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-04	2023-09-18	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-05	2023-09-19	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-06	2023-09-20	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-07	2023-09-21	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-08	2023-09-22	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-09	2023-09-23	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-10	2023-09-24	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-11	2023-09-25	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-12	2023-09-26	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-13	2023-09-27	2147483647	100	74.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-14	2023-09-28	-56	100	64.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-15	2023-09-29	-84	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-16	2023-09-30	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-17	2023-10-01	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-18	2023-10-02	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-19	2023-10-03	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-20	2023-10-04	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-21	2023-10-05	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-22	2023-10-06	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-23	2023-10-07	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-24	2023-10-08	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-25	2023-10-09	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-26	2023-10-10	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-27	2023-10-11	-100	100	55	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-28	2023-10-12	57	100	44.667	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-29	2023-10-13	73	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-09-30	2023-10-14	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-01	2023-10-15	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-02	2023-10-16	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-03	2023-10-17	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-04	2023-10-18	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-05	2023-10-19	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-06	2023-10-20	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-07	2023-10-21	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-08	2023-10-22	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-09	2023-10-23	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-10	2023-10-24	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-11	2023-10-25	-96	100	45.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-12	2023-10-26	-5	100	53.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-13	2023-10-27	9	100	53.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-14	2023-10-28	NA	100	53.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-15	2023-10-29	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-16	2023-10-30	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-17	2023-10-31	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-18	2023-11-01	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-19	2023-11-02	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-20	2023-11-03	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-21	2023-11-04	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-22	2023-11-05	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-23	2023-11-06	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-24	2023-11-07	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-25	2023-11-08	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-26	2023-11-09	46	100	55.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-27	2023-11-10	-15	100	53.5	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-28	2023-11-11	-14	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-29	2023-11-12	-14	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-30	2023-11-13	12	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-10-31	2023-11-14	12	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-01	2023-11-15	12	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-02	2023-11-16	12	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-03	2023-11-17	12	100	52.333	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-04	2023-11-18	-30	100	45.667	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-05	2023-11-19	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-06	2023-11-20	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-07	2023-11-21	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-08	2023-11-22	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-09	2023-11-23	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-10	2023-11-24	-8	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-11	2023-11-25	-7	100	47.75	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-12	2023-11-26	938	100	60	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-13	2023-11-27	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-14	2023-11-28	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-15	2023-11-29	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-16	2023-11-30	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-17	2023-12-01	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-18	2023-12-02	385	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-19	2023-12-03	295	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-20	2023-12-04	-100	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-21	2023-12-05	-100	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-22	2023-12-06	-100	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-23	2023-12-07	-100	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-24	2023-12-08	-100	100	63	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-25	2023-12-09	-59	100	72	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-26	2023-12-10	-60	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-27	2023-12-11	-45	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-28	2023-12-12	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-29	2023-12-13	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-11-30	2023-12-14	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-01	2023-12-15	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-02	2023-12-16	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-03	2023-12-17	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-04	2023-12-18	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-05	2023-12-19	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-06	2023-12-20	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-07	2023-12-21	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-08	2023-12-22	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-09	2023-12-23	-80	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-10	2023-12-24	NA	100	66	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-11	2023-12-25	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-12	2023-12-26	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-13	2023-12-27	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-14	2023-12-28	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-15	2023-12-29	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-16	2023-12-30	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-17	2023-12-31	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-18	2024-01-01	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-19	2024-01-02	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-20	2024-01-03	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-21	2024-01-04	NA	NA	NA	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-22	2024-01-05	NA	100	96	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-23	2024-01-06	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-24	2024-01-07	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-25	2024-01-08	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-26	2024-01-09	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-27	2024-01-10	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-28	2024-01-11	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-29	2024-01-12	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-30	2024-01-13	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2023-12-31	2024-01-14	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-01	2024-01-15	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-02	2024-01-16	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-03	2024-01-17	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-04	2024-01-18	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-05	2024-01-19	85	100	97	no	2023-04-06
Georgia	2715	Georgia	Treatment plant	NA	NWSS_ga_2715_Treatment plant_raw wastewater	Clayton	13063	123715	2024-01-06	2024-01-20	NA	100	97	no	2023-04-06
